
1	100	0.7401194706180443	0.569635908385637	0.4282325723956655	0.569883351007423	10158.0	
1	200	0.7365652678574216	0.577291643002203	0.44498560683453403	0.5773064687168611	9834.0	
1	300	0.7207466775435147	0.5733056006866543	0.4413210020350526	0.5735949098621421	12325.0	
1	400	0.7196518350753199	0.569690185170813	0.43798737707680446	0.569883351007423	13730.0	
1	500	0.6800410269392456	0.5671068942675161	0.43574760218193404	0.5673382820784729	14884.0	
1	600	0.6729780740853928	0.5611362761939678	0.4264060355835186	0.5613997879109226	16557.0	
1	700	0.5495829170908612	0.5577611921059926	0.43205097322810815	0.5579003181336161	17869.0	
1	800	0.5562498552818653	0.5638243932004492	0.445661851183529	0.5638388123011664	18653.0	
1	900	0.5437718035089654	0.5602478854621059	0.447072067703073	0.5600212089077412	20393.0	
1	1000	0.5350251227544813	0.5634760645662183	0.4524421790069194	0.5637327677624602	21824.0	
1	2000	0.4823465224288107	0.5566528351607036	0.4578055501980674	0.5569459172852598	27300.0	
1	2500	0.49732894113805576	0.5620450446393764	0.48400762100168554	0.56203605514316	31978.0	
1	3000	0.5113853880227108	0.5706018523128338	0.5002677414783463	0.5705196182396607	32851.0	
1	4000	0.5237145439005131	0.5743556260895752	0.5225397806213982	0.5744432661717921	41967.0	
1	4941	0.0	0.0	0.0	0.0	0.0	
2	100	0.6301881685146382	0.5580299480654298	0.4076389550818792	0.558324496288441	24940.0	
2	200	0.6349601504222498	0.5561264673768769	0.40900796110029247	0.5564156945917285	26531.0	
2	300	0.5802792844936725	0.5556167433936475	0.4133160591603054	0.5558854718981973	28175.0	
2	400	0.5806508739975925	0.5605339949960676	0.4278472503135037	0.5607635206786851	29546.0	
2	500	0.4822012487533936	0.5522161080179234	0.4278738057905344	0.5522799575821844	31561.0	
2	600	0.5270726021387414	0.5635213907153951	0.4458085269795845	0.5638388123011665	32656.0	
2	700	0.5315610754015843	0.5656176906007164	0.45232412980284636	0.565747613997879	35971.0	
2	800	0.5242316867913412	0.5605752991455127	0.45048687111691044	0.5606574761399787	35842.0	
2	900	0.4871413187867836	0.552236043537962	0.4412201066700344	0.5523860021208907	38897.0	
2	1000	0.49834689487669664	0.5547251121521708	0.4515435196096873	0.5550371155885472	39195.0	
2	2000	0.5148464810504262	0.5722168676406045	0.5187085561357377	0.5721102863202544	44529.0	
2	2500	0.5333142728514103	0.5825095191752621	0.5364874471124879	0.5822905620360552	48368.0	
2	3000	0.5401911881877024	0.5816276972856922	0.5449793647788322	0.5815482502651113	52513.0	
2	3741	0.0	0.0	0.0	0.0	0.0	
3	100	0.38345162852185444	0.5568201723056734	0.4029839786213117	0.5569459172852598	38832.0	
3	200	0.4373279987088611	0.5549128012377207	0.4065404231472036	0.5551431601272535	40856.0	
3	300	0.5595160753475303	0.5585834814858742	0.4214686981154099	0.5586426299045599	41938.0	
3	400	0.4787848951473553	0.5528249222924	0.4234492267104728	0.5529162248144222	42172.0	
3	500	0.48409940065971496	0.5505325631613163	0.43099709973702316	0.5506892895015907	43206.0	
3	600	0.4914293123210549	0.552217847856366	0.4405219769468342	0.552492046659597	45235.0	
3	700	0.49197175914827274	0.5557452103644814	0.4790986972194579	0.5557794273594909	47759.0	
3	800	0.5042734637321538	0.5602145408384066	0.5155117605251254	0.5603393425238601	49670.0	
3	900	0.5059467410490166	0.5611880967350665	0.5178066998122952	0.56118769883351	49595.0	
3	1000	0.5066339185033429	0.5609980868749948	0.5179672486762537	0.5610816542948039	51274.0	
3	2000	0.5461201007031931	0.5864067614981204	0.5539965794962141	0.5864262990455992	60117.0	
3	2500	0.5414904532848948	0.5784882926825164	0.5490414536756015	0.5783669141039237	69080.0	
